,Alcoholic-Related Place,Bank,"Beauty, Cosmetology & Hairdressing",Bridge,Castle,Clothing & Jewelry,Convention Center,Design Studio,Electronics,Embassy / Consulate,Factory,Financial or Legal Service,Food & Snack,Funeral,Furniture / Home Store,General Education Place,Government Building,Hardware Store,"History, Museum & Arts",Hotel,Indoor Entertainment,Laundry Service,Medical-Related Place,Miscellaneous Shop,Neighborhood,Newsstand,Office,Outdoor Entertainment,Paper / Office Supplies Store,Pet-Related Place,Place for Socializing,Place for Sports,Post Office,Professional & Other Places,Recycling Facility,Religion & Spirituality,Residence,Rest Area,Restaurant,School,Shop Related to Entertainment,Smoke Shop,Sporting Goods Shop,Storage Facility,"Store, Market & Fair",Transportation,Travel-Related Place,Vehicle Shop,Vehicle-Related Place
202,0.0,15.0,23.0,8.0,0.0,14.0,4.0,0.0,12.0,0.0,0.0,0.0,107.0,0.0,3.0,7.0,6.0,1.0,9.0,5.0,116.0,4.0,33.0,6.0,15.0,0.0,51.0,48.0,0.0,1.0,1.0,69.0,6.0,1.0,0.0,4.0,52.0,1.0,231.0,46.0,7.0,0.0,2.0,0.0,27.0,74.0,9.0,6.0,11.0
203,0.0,9.0,12.0,5.0,0.0,21.0,2.0,0.0,10.0,1.0,0.0,0.0,96.0,0.0,7.0,5.0,10.0,2.0,15.0,6.0,91.0,6.0,46.0,9.0,14.0,0.0,66.0,59.0,1.0,2.0,7.0,60.0,5.0,0.0,0.0,9.0,44.0,1.0,207.0,50.0,6.0,0.0,2.0,0.0,17.0,54.0,5.0,2.0,7.0
204,1.0,16.0,18.0,4.0,0.0,26.0,2.0,3.0,19.0,0.0,1.0,1.0,112.0,1.0,5.0,7.0,9.0,3.0,12.0,5.0,89.0,5.0,34.0,10.0,14.0,0.0,61.0,106.0,2.0,7.0,2.0,67.0,4.0,1.0,1.0,9.0,63.0,1.0,243.0,50.0,5.0,1.0,4.0,0.0,19.0,68.0,1.0,2.0,5.0
205,0.0,7.0,19.0,8.0,0.0,26.0,5.0,0.0,14.0,0.0,1.0,0.0,110.0,1.0,8.0,5.0,8.0,2.0,19.0,10.0,83.0,6.0,38.0,6.0,15.0,0.0,61.0,60.0,2.0,2.0,7.0,54.0,9.0,1.0,0.0,10.0,66.0,0.0,232.0,36.0,6.0,1.0,0.0,0.0,27.0,59.0,5.0,8.0,5.0
206,1.0,9.0,17.0,4.0,0.0,17.0,2.0,2.0,7.0,0.0,1.0,1.0,108.0,2.0,5.0,8.0,8.0,2.0,10.0,9.0,96.0,1.0,42.0,5.0,20.0,0.0,54.0,81.0,0.0,0.0,13.0,57.0,2.0,2.0,0.0,6.0,144.0,1.0,260.0,38.0,2.0,0.0,0.0,0.0,23.0,64.0,4.0,5.0,8.0
207,0.0,17.0,25.0,2.0,0.0,15.0,5.0,1.0,10.0,0.0,0.0,0.0,107.0,2.0,3.0,5.0,8.0,2.0,23.0,7.0,85.0,3.0,37.0,5.0,13.0,0.0,52.0,76.0,3.0,8.0,5.0,40.0,6.0,0.0,0.0,5.0,61.0,1.0,231.0,37.0,3.0,0.0,1.0,1.0,32.0,66.0,4.0,9.0,6.0
208,0.0,25.0,13.0,9.0,0.0,29.0,5.0,1.0,15.0,0.0,0.0,1.0,95.0,1.0,2.0,6.0,9.0,2.0,14.0,16.0,86.0,5.0,28.0,5.0,15.0,0.0,115.0,70.0,8.0,2.0,3.0,43.0,7.0,0.0,0.0,5.0,66.0,1.0,244.0,41.0,3.0,2.0,1.0,0.0,26.0,92.0,6.0,4.0,2.0
209,1.0,16.0,15.0,4.0,0.0,23.0,3.0,0.0,7.0,0.0,0.0,0.0,124.0,2.0,2.0,4.0,5.0,6.0,13.0,10.0,85.0,1.0,32.0,7.0,17.0,0.0,62.0,69.0,7.0,1.0,3.0,56.0,9.0,3.0,1.0,6.0,75.0,2.0,261.0,33.0,4.0,0.0,3.0,0.0,29.0,79.0,7.0,7.0,9.0
210,1.0,10.0,18.0,5.0,0.0,23.0,2.0,3.0,11.0,0.0,0.0,0.0,124.0,2.0,7.0,13.0,7.0,3.0,15.0,6.0,121.0,6.0,33.0,2.0,21.0,0.0,55.0,73.0,3.0,1.0,2.0,60.0,8.0,0.0,0.0,9.0,61.0,0.0,278.0,28.0,2.0,0.0,1.0,0.0,39.0,90.0,5.0,2.0,9.0
211,0.0,26.0,13.0,4.0,0.0,19.0,2.0,0.0,7.0,0.0,2.0,0.0,116.0,0.0,6.0,12.0,1.0,4.0,14.0,7.0,117.0,4.0,31.0,6.0,19.0,0.0,53.0,66.0,6.0,3.0,1.0,61.0,7.0,0.0,0.0,7.0,64.0,0.0,256.0,39.0,4.0,1.0,1.0,0.0,34.0,96.0,12.0,9.0,10.0
212,1.0,57.0,21.0,9.0,0.0,24.0,7.0,1.0,13.0,0.0,1.0,0.0,102.0,1.0,4.0,7.0,11.0,0.0,15.0,2.0,132.0,3.0,27.0,13.0,13.0,0.0,51.0,74.0,4.0,2.0,4.0,43.0,5.0,1.0,0.0,5.0,67.0,1.0,254.0,53.0,4.0,2.0,2.0,0.0,21.0,105.0,13.0,1.0,8.0
213,0.0,13.0,23.0,8.0,0.0,21.0,3.0,1.0,12.0,0.0,0.0,1.0,118.0,1.0,5.0,7.0,7.0,5.0,15.0,11.0,121.0,4.0,20.0,7.0,9.0,0.0,53.0,48.0,3.0,1.0,2.0,61.0,11.0,1.0,0.0,5.0,59.0,0.0,215.0,53.0,9.0,1.0,0.0,0.0,37.0,90.0,7.0,1.0,7.0
214,1.0,59.0,21.0,11.0,0.0,25.0,1.0,0.0,13.0,0.0,1.0,0.0,79.0,4.0,8.0,9.0,12.0,4.0,12.0,6.0,92.0,2.0,29.0,9.0,15.0,0.0,62.0,80.0,3.0,2.0,1.0,42.0,6.0,1.0,0.0,6.0,64.0,1.0,242.0,40.0,5.0,1.0,3.0,0.0,28.0,106.0,6.0,10.0,7.0
215,1.0,22.0,22.0,5.0,0.0,25.0,2.0,0.0,8.0,1.0,1.0,0.0,109.0,0.0,4.0,10.0,11.0,1.0,22.0,9.0,104.0,3.0,35.0,2.0,13.0,0.0,57.0,54.0,3.0,4.0,4.0,48.0,8.0,2.0,0.0,5.0,53.0,0.0,225.0,44.0,6.0,1.0,3.0,1.0,34.0,80.0,4.0,3.0,8.0
216,1.0,18.0,27.0,9.0,0.0,21.0,1.0,1.0,7.0,0.0,0.0,0.0,114.0,0.0,7.0,4.0,7.0,1.0,48.0,40.0,106.0,3.0,34.0,10.0,10.0,0.0,54.0,92.0,2.0,0.0,1.0,42.0,7.0,2.0,0.0,4.0,63.0,0.0,225.0,70.0,2.0,0.0,4.0,0.0,30.0,112.0,8.0,6.0,8.0
217,2.0,13.0,20.0,7.0,0.0,21.0,3.0,1.0,14.0,1.0,0.0,1.0,99.0,2.0,9.0,9.0,8.0,4.0,19.0,9.0,94.0,4.0,34.0,2.0,18.0,0.0,62.0,62.0,1.0,2.0,2.0,42.0,4.0,2.0,1.0,11.0,58.0,0.0,220.0,54.0,3.0,1.0,8.0,0.0,29.0,90.0,6.0,5.0,12.0
218,2.0,18.0,12.0,6.0,0.0,18.0,4.0,0.0,8.0,1.0,0.0,0.0,132.0,1.0,7.0,7.0,14.0,5.0,16.0,4.0,104.0,4.0,33.0,9.0,20.0,0.0,59.0,65.0,3.0,0.0,3.0,50.0,7.0,3.0,1.0,7.0,94.0,0.0,212.0,51.0,8.0,0.0,5.0,0.0,27.0,82.0,5.0,9.0,10.0
219,0.0,20.0,21.0,4.0,0.0,15.0,5.0,1.0,16.0,0.0,2.0,1.0,143.0,1.0,4.0,17.0,11.0,9.0,18.0,8.0,108.0,9.0,32.0,4.0,14.0,0.0,49.0,65.0,3.0,1.0,6.0,25.0,6.0,2.0,0.0,5.0,54.0,0.0,229.0,32.0,5.0,1.0,4.0,1.0,61.0,98.0,10.0,8.0,7.0
220,1.0,19.0,24.0,2.0,0.0,29.0,3.0,0.0,8.0,0.0,0.0,0.0,93.0,1.0,10.0,6.0,8.0,3.0,14.0,8.0,100.0,1.0,27.0,4.0,14.0,0.0,72.0,66.0,3.0,8.0,3.0,54.0,4.0,1.0,0.0,3.0,69.0,0.0,233.0,46.0,2.0,0.0,3.0,0.0,24.0,104.0,3.0,4.0,8.0
221,0.0,17.0,13.0,5.0,0.0,31.0,3.0,0.0,12.0,0.0,1.0,0.0,114.0,0.0,2.0,9.0,15.0,3.0,17.0,13.0,86.0,2.0,35.0,7.0,20.0,0.0,48.0,56.0,3.0,4.0,1.0,51.0,10.0,0.0,0.0,4.0,65.0,0.0,221.0,31.0,9.0,1.0,1.0,0.0,31.0,98.0,7.0,2.0,11.0
222,2.0,20.0,22.0,3.0,0.0,21.0,3.0,4.0,8.0,1.0,0.0,1.0,90.0,1.0,2.0,6.0,10.0,7.0,15.0,9.0,134.0,2.0,43.0,8.0,15.0,0.0,53.0,71.0,6.0,4.0,1.0,34.0,3.0,1.0,1.0,6.0,43.0,1.0,215.0,38.0,6.0,2.0,3.0,0.0,30.0,93.0,5.0,4.0,6.0
223,1.0,15.0,19.0,9.0,0.0,24.0,1.0,0.0,8.0,0.0,0.0,0.0,88.0,0.0,3.0,8.0,13.0,3.0,19.0,8.0,121.0,7.0,30.0,6.0,18.0,0.0,62.0,66.0,9.0,2.0,1.0,32.0,7.0,4.0,0.0,5.0,66.0,1.0,174.0,41.0,6.0,1.0,3.0,0.0,34.0,95.0,5.0,6.0,4.0
224,3.0,41.0,15.0,8.0,0.0,26.0,3.0,1.0,8.0,1.0,1.0,0.0,100.0,3.0,8.0,9.0,10.0,5.0,13.0,11.0,119.0,3.0,40.0,4.0,15.0,0.0,47.0,69.0,1.0,4.0,2.0,45.0,9.0,1.0,0.0,6.0,55.0,0.0,168.0,39.0,7.0,0.0,3.0,0.0,37.0,108.0,13.0,3.0,10.0
225,1.0,24.0,17.0,5.0,0.0,19.0,1.0,1.0,11.0,0.0,0.0,1.0,85.0,0.0,5.0,7.0,6.0,4.0,17.0,10.0,97.0,4.0,36.0,4.0,12.0,0.0,44.0,69.0,2.0,6.0,2.0,48.0,5.0,1.0,0.0,2.0,51.0,2.0,157.0,38.0,9.0,1.0,4.0,0.0,24.0,95.0,7.0,6.0,12.0
226,2.0,25.0,31.0,6.0,0.0,24.0,1.0,2.0,6.0,0.0,0.0,0.0,91.0,1.0,10.0,9.0,11.0,3.0,18.0,9.0,105.0,7.0,28.0,10.0,19.0,0.0,36.0,53.0,1.0,1.0,1.0,35.0,5.0,0.0,0.0,4.0,56.0,0.0,164.0,54.0,5.0,0.0,0.0,0.0,22.0,88.0,7.0,4.0,7.0
227,1.0,13.0,26.0,3.0,0.0,25.0,2.0,0.0,10.0,0.0,0.0,0.0,73.0,0.0,6.0,12.0,9.0,3.0,21.0,2.0,130.0,6.0,34.0,4.0,21.0,0.0,42.0,75.0,7.0,2.0,6.0,39.0,4.0,0.0,0.0,4.0,49.0,0.0,164.0,50.0,3.0,0.0,2.0,0.0,39.0,86.0,4.0,3.0,10.0
228,3.0,12.0,25.0,6.0,0.0,22.0,0.0,0.0,14.0,0.0,0.0,0.0,95.0,0.0,5.0,9.0,11.0,7.0,15.0,49.0,106.0,4.0,29.0,5.0,14.0,0.0,53.0,52.0,4.0,0.0,2.0,33.0,3.0,0.0,1.0,4.0,56.0,0.0,160.0,48.0,5.0,2.0,3.0,0.0,34.0,82.0,5.0,4.0,9.0
229,0.0,17.0,17.0,8.0,0.0,23.0,3.0,1.0,13.0,1.0,0.0,0.0,114.0,2.0,4.0,3.0,6.0,6.0,12.0,10.0,98.0,3.0,29.0,8.0,16.0,0.0,44.0,59.0,1.0,6.0,2.0,31.0,6.0,1.0,0.0,2.0,54.0,0.0,152.0,36.0,5.0,0.0,3.0,0.0,24.0,90.0,4.0,4.0,4.0
230,1.0,10.0,17.0,4.0,0.0,18.0,1.0,0.0,10.0,0.0,0.0,0.0,76.0,0.0,6.0,6.0,10.0,2.0,21.0,5.0,92.0,1.0,31.0,11.0,18.0,0.0,48.0,64.0,1.0,3.0,4.0,41.0,4.0,0.0,0.0,5.0,54.0,2.0,142.0,41.0,4.0,0.0,4.0,0.0,28.0,98.0,8.0,6.0,5.0
231,0.0,10.0,17.0,3.0,0.0,21.0,1.0,0.0,9.0,0.0,0.0,3.0,80.0,1.0,3.0,15.0,6.0,4.0,17.0,10.0,110.0,1.0,32.0,6.0,17.0,0.0,47.0,55.0,0.0,1.0,0.0,39.0,5.0,1.0,1.0,2.0,62.0,2.0,153.0,29.0,8.0,0.0,0.0,0.0,46.0,81.0,5.0,6.0,3.0
232,3.0,16.0,10.0,8.0,1.0,23.0,0.0,0.0,17.0,2.0,0.0,0.0,90.0,2.0,7.0,11.0,11.0,5.0,21.0,12.0,106.0,6.0,33.0,9.0,11.0,0.0,51.0,60.0,0.0,6.0,4.0,39.0,3.0,1.0,0.0,4.0,69.0,0.0,173.0,39.0,3.0,0.0,7.0,0.0,37.0,79.0,4.0,7.0,11.0
233,2.0,10.0,26.0,14.0,0.0,30.0,4.0,1.0,12.0,0.0,0.0,0.0,94.0,1.0,8.0,8.0,5.0,6.0,21.0,5.0,98.0,5.0,30.0,8.0,22.0,0.0,72.0,68.0,3.0,4.0,3.0,35.0,5.0,1.0,0.0,1.0,63.0,1.0,138.0,32.0,10.0,1.0,5.0,0.0,25.0,80.0,4.0,5.0,6.0
234,1.0,14.0,26.0,11.0,0.0,18.0,3.0,0.0,11.0,0.0,0.0,2.0,88.0,2.0,2.0,9.0,4.0,4.0,16.0,9.0,93.0,1.0,32.0,3.0,17.0,0.0,36.0,72.0,1.0,6.0,2.0,47.0,12.0,0.0,0.0,2.0,55.0,2.0,148.0,40.0,6.0,0.0,5.0,0.0,27.0,74.0,6.0,7.0,10.0
235,0.0,10.0,23.0,9.0,1.0,24.0,2.0,2.0,11.0,0.0,0.0,0.0,96.0,1.0,1.0,12.0,9.0,2.0,27.0,13.0,89.0,3.0,27.0,5.0,25.0,1.0,47.0,66.0,2.0,1.0,0.0,36.0,9.0,2.0,0.0,6.0,67.0,0.0,158.0,30.0,4.0,2.0,4.0,0.0,30.0,93.0,6.0,4.0,6.0
236,0.0,14.0,22.0,5.0,0.0,21.0,3.0,1.0,10.0,1.0,0.0,0.0,83.0,1.0,5.0,8.0,6.0,4.0,13.0,6.0,111.0,7.0,32.0,5.0,21.0,0.0,34.0,62.0,2.0,3.0,2.0,43.0,3.0,0.0,0.0,5.0,47.0,1.0,154.0,29.0,4.0,0.0,3.0,1.0,31.0,79.0,4.0,6.0,13.0
237,2.0,13.0,31.0,1.0,0.0,21.0,0.0,1.0,8.0,0.0,1.0,0.0,95.0,0.0,5.0,12.0,6.0,5.0,20.0,6.0,108.0,1.0,35.0,2.0,22.0,1.0,49.0,67.0,2.0,3.0,3.0,31.0,0.0,0.0,1.0,4.0,69.0,0.0,140.0,47.0,9.0,1.0,2.0,0.0,30.0,75.0,6.0,6.0,7.0
238,1.0,16.0,29.0,5.0,0.0,23.0,1.0,0.0,3.0,0.0,1.0,2.0,81.0,0.0,7.0,11.0,6.0,4.0,21.0,6.0,94.0,5.0,39.0,9.0,21.0,0.0,26.0,58.0,1.0,0.0,3.0,43.0,11.0,0.0,0.0,4.0,82.0,1.0,110.0,38.0,8.0,2.0,5.0,1.0,32.0,95.0,5.0,5.0,13.0
239,1.0,10.0,15.0,5.0,0.0,27.0,2.0,0.0,11.0,0.0,0.0,2.0,87.0,3.0,7.0,6.0,6.0,2.0,17.0,13.0,103.0,1.0,29.0,11.0,19.0,0.0,42.0,69.0,5.0,2.0,0.0,39.0,4.0,0.0,1.0,7.0,69.0,1.0,128.0,32.0,3.0,1.0,4.0,0.0,29.0,96.0,7.0,1.0,6.0
240,0.0,12.0,26.0,3.0,0.0,22.0,1.0,1.0,11.0,0.0,1.0,0.0,78.0,2.0,6.0,12.0,9.0,3.0,7.0,10.0,90.0,4.0,33.0,5.0,15.0,0.0,41.0,68.0,0.0,5.0,2.0,41.0,7.0,1.0,0.0,6.0,64.0,1.0,126.0,33.0,2.0,0.0,3.0,0.0,27.0,83.0,8.0,2.0,6.0
241,0.0,11.0,22.0,8.0,0.0,32.0,1.0,1.0,9.0,0.0,0.0,0.0,82.0,2.0,7.0,8.0,5.0,3.0,17.0,4.0,105.0,7.0,27.0,5.0,19.0,0.0,28.0,61.0,2.0,2.0,1.0,35.0,5.0,0.0,0.0,2.0,62.0,1.0,129.0,40.0,7.0,1.0,6.0,0.0,24.0,86.0,9.0,7.0,9.0
242,1.0,14.0,24.0,6.0,0.0,26.0,3.0,0.0,6.0,0.0,0.0,0.0,84.0,1.0,4.0,4.0,7.0,1.0,26.0,3.0,110.0,6.0,27.0,7.0,17.0,0.0,32.0,81.0,2.0,2.0,0.0,46.0,3.0,4.0,1.0,5.0,65.0,0.0,117.0,37.0,8.0,0.0,5.0,0.0,22.0,116.0,6.0,8.0,5.0
243,0.0,13.0,20.0,2.0,0.0,25.0,2.0,1.0,10.0,0.0,2.0,0.0,77.0,3.0,6.0,10.0,5.0,4.0,20.0,5.0,101.0,4.0,25.0,4.0,18.0,0.0,33.0,53.0,2.0,1.0,1.0,40.0,5.0,1.0,0.0,6.0,57.0,0.0,134.0,19.0,3.0,1.0,2.0,0.0,21.0,73.0,9.0,5.0,2.0
244,1.0,13.0,17.0,4.0,0.0,22.0,2.0,0.0,8.0,0.0,0.0,0.0,77.0,0.0,1.0,14.0,3.0,4.0,24.0,9.0,108.0,3.0,24.0,4.0,24.0,0.0,41.0,80.0,2.0,0.0,3.0,44.0,9.0,2.0,0.0,6.0,85.0,0.0,113.0,30.0,3.0,1.0,4.0,0.0,31.0,97.0,4.0,4.0,12.0
245,0.0,12.0,19.0,12.0,0.0,30.0,1.0,1.0,2.0,0.0,1.0,0.0,96.0,0.0,3.0,9.0,8.0,5.0,20.0,5.0,90.0,1.0,29.0,7.0,11.0,0.0,40.0,65.0,0.0,3.0,3.0,39.0,4.0,0.0,0.0,4.0,55.0,0.0,104.0,21.0,1.0,1.0,5.0,0.0,34.0,91.0,5.0,5.0,9.0
246,0.0,7.0,26.0,8.0,0.0,21.0,2.0,0.0,16.0,0.0,0.0,1.0,97.0,1.0,4.0,8.0,6.0,2.0,11.0,8.0,104.0,1.0,30.0,5.0,30.0,0.0,29.0,68.0,1.0,0.0,2.0,40.0,5.0,2.0,0.0,5.0,62.0,0.0,121.0,35.0,6.0,3.0,4.0,0.0,20.0,113.0,5.0,5.0,7.0
247,0.0,16.0,23.0,13.0,0.0,28.0,0.0,1.0,15.0,0.0,0.0,0.0,70.0,2.0,4.0,7.0,3.0,4.0,12.0,3.0,89.0,2.0,25.0,5.0,22.0,0.0,27.0,64.0,2.0,2.0,1.0,40.0,8.0,0.0,0.0,3.0,57.0,0.0,127.0,34.0,5.0,1.0,6.0,0.0,31.0,84.0,4.0,6.0,2.0
248,0.0,16.0,26.0,9.0,0.0,18.0,1.0,1.0,9.0,0.0,1.0,0.0,85.0,0.0,4.0,9.0,5.0,2.0,13.0,5.0,121.0,1.0,23.0,5.0,14.0,0.0,20.0,70.0,4.0,0.0,1.0,39.0,3.0,0.0,0.0,10.0,66.0,1.0,120.0,29.0,5.0,0.0,2.0,0.0,24.0,92.0,10.0,9.0,7.0
249,1.0,9.0,20.0,8.0,0.0,19.0,0.0,1.0,12.0,1.0,0.0,1.0,100.0,2.0,5.0,7.0,6.0,1.0,13.0,9.0,127.0,2.0,17.0,7.0,20.0,1.0,27.0,47.0,0.0,4.0,4.0,50.0,2.0,0.0,0.0,6.0,79.0,0.0,102.0,25.0,8.0,4.0,2.0,0.0,32.0,97.0,6.0,4.0,5.0
250,0.0,13.0,30.0,8.0,0.0,30.0,2.0,1.0,11.0,0.0,0.0,0.0,88.0,0.0,8.0,8.0,6.0,3.0,11.0,10.0,104.0,1.0,19.0,7.0,20.0,0.0,28.0,67.0,2.0,1.0,1.0,46.0,2.0,0.0,0.0,4.0,57.0,1.0,96.0,31.0,2.0,4.0,2.0,0.0,30.0,86.0,7.0,6.0,9.0
251,0.0,14.0,21.0,3.0,0.0,31.0,1.0,0.0,22.0,0.0,0.0,0.0,82.0,1.0,2.0,9.0,4.0,4.0,18.0,9.0,84.0,8.0,25.0,11.0,23.0,0.0,23.0,72.0,2.0,5.0,1.0,46.0,4.0,0.0,1.0,11.0,73.0,1.0,113.0,32.0,4.0,2.0,3.0,0.0,32.0,120.0,11.0,7.0,9.0
252,1.0,12.0,22.0,5.0,0.0,33.0,1.0,1.0,7.0,0.0,0.0,0.0,98.0,0.0,4.0,5.0,9.0,1.0,17.0,15.0,109.0,2.0,24.0,7.0,21.0,0.0,31.0,74.0,2.0,3.0,3.0,39.0,4.0,0.0,0.0,5.0,75.0,0.0,117.0,35.0,4.0,0.0,3.0,0.0,21.0,126.0,4.0,3.0,11.0
253,4.0,15.0,20.0,7.0,0.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,91.0,2.0,6.0,7.0,5.0,2.0,12.0,8.0,113.0,3.0,26.0,6.0,23.0,0.0,41.0,56.0,1.0,1.0,2.0,54.0,4.0,0.0,0.0,3.0,62.0,1.0,111.0,33.0,10.0,1.0,3.0,0.0,29.0,112.0,8.0,5.0,7.0
254,0.0,14.0,21.0,9.0,0.0,33.0,1.0,0.0,9.0,0.0,1.0,0.0,85.0,0.0,1.0,11.0,4.0,3.0,18.0,10.0,113.0,8.0,25.0,7.0,11.0,1.0,40.0,73.0,2.0,0.0,1.0,56.0,3.0,0.0,0.0,6.0,80.0,2.0,129.0,39.0,4.0,1.0,3.0,0.0,37.0,113.0,17.0,3.0,13.0
255,0.0,12.0,16.0,11.0,0.0,22.0,2.0,0.0,7.0,0.0,0.0,0.0,78.0,3.0,4.0,5.0,5.0,1.0,17.0,7.0,120.0,4.0,31.0,5.0,28.0,0.0,36.0,75.0,2.0,2.0,3.0,62.0,4.0,0.0,0.0,7.0,68.0,0.0,113.0,40.0,5.0,1.0,1.0,0.0,35.0,131.0,8.0,3.0,10.0
256,3.0,14.0,19.0,8.0,0.0,21.0,1.0,1.0,8.0,0.0,0.0,0.0,84.0,0.0,7.0,11.0,7.0,2.0,8.0,11.0,106.0,1.0,23.0,8.0,19.0,0.0,25.0,76.0,3.0,2.0,5.0,62.0,4.0,0.0,0.0,12.0,81.0,1.0,116.0,37.0,10.0,0.0,1.0,0.0,35.0,130.0,9.0,4.0,14.0
257,2.0,15.0,24.0,6.0,0.0,22.0,2.0,0.0,15.0,0.0,1.0,0.0,77.0,1.0,2.0,8.0,6.0,2.0,20.0,6.0,112.0,8.0,32.0,5.0,25.0,0.0,30.0,71.0,2.0,5.0,1.0,65.0,3.0,0.0,0.0,8.0,84.0,0.0,143.0,27.0,8.0,2.0,4.0,0.0,37.0,120.0,7.0,14.0,9.0
258,2.0,10.0,17.0,13.0,0.0,28.0,1.0,1.0,8.0,0.0,1.0,0.0,78.0,1.0,12.0,11.0,1.0,5.0,26.0,7.0,116.0,2.0,26.0,6.0,21.0,0.0,36.0,65.0,2.0,6.0,0.0,54.0,2.0,0.0,0.0,5.0,77.0,0.0,145.0,27.0,7.0,1.0,3.0,1.0,25.0,148.0,4.0,6.0,9.0
259,1.0,12.0,16.0,7.0,0.0,34.0,2.0,1.0,16.0,0.0,0.0,0.0,85.0,1.0,3.0,5.0,4.0,1.0,3.0,14.0,114.0,3.0,27.0,12.0,21.0,0.0,22.0,68.0,1.0,6.0,5.0,66.0,3.0,1.0,0.0,6.0,79.0,0.0,134.0,35.0,10.0,1.0,3.0,0.0,33.0,161.0,5.0,3.0,8.0
260,3.0,11.0,21.0,11.0,0.0,35.0,3.0,1.0,17.0,0.0,2.0,0.0,75.0,1.0,2.0,6.0,6.0,6.0,15.0,10.0,110.0,4.0,32.0,17.0,23.0,0.0,34.0,77.0,3.0,0.0,5.0,55.0,4.0,1.0,0.0,7.0,84.0,0.0,142.0,29.0,5.0,2.0,3.0,0.0,24.0,137.0,6.0,1.0,6.0
261,1.0,9.0,26.0,5.0,0.0,23.0,3.0,0.0,7.0,0.0,1.0,1.0,79.0,3.0,8.0,8.0,5.0,3.0,15.0,11.0,116.0,5.0,21.0,5.0,18.0,0.0,41.0,71.0,1.0,2.0,3.0,55.0,0.0,0.0,0.0,10.0,89.0,1.0,125.0,24.0,1.0,1.0,5.0,0.0,23.0,135.0,2.0,5.0,9.0
262,1.0,17.0,22.0,6.0,0.0,27.0,3.0,0.0,11.0,1.0,0.0,0.0,73.0,2.0,2.0,10.0,9.0,2.0,21.0,11.0,122.0,4.0,33.0,10.0,19.0,0.0,37.0,58.0,1.0,6.0,6.0,73.0,4.0,1.0,0.0,7.0,93.0,0.0,153.0,42.0,5.0,0.0,3.0,1.0,36.0,117.0,3.0,1.0,10.0
263,2.0,9.0,26.0,16.0,0.0,21.0,1.0,2.0,7.0,0.0,0.0,0.0,82.0,2.0,4.0,9.0,7.0,5.0,11.0,15.0,124.0,6.0,27.0,9.0,21.0,0.0,34.0,73.0,2.0,1.0,8.0,81.0,5.0,3.0,0.0,3.0,81.0,0.0,144.0,35.0,3.0,2.0,1.0,0.0,27.0,117.0,4.0,4.0,9.0
264,2.0,11.0,26.0,9.0,0.0,34.0,1.0,1.0,9.0,0.0,0.0,0.0,88.0,0.0,5.0,8.0,5.0,2.0,19.0,12.0,119.0,6.0,30.0,11.0,20.0,0.0,27.0,75.0,4.0,7.0,7.0,75.0,1.0,0.0,1.0,10.0,90.0,1.0,130.0,37.0,6.0,0.0,3.0,0.0,32.0,145.0,8.0,4.0,9.0
265,1.0,13.0,24.0,6.0,0.0,24.0,3.0,3.0,9.0,0.0,0.0,1.0,79.0,2.0,5.0,13.0,5.0,4.0,19.0,8.0,155.0,4.0,28.0,11.0,21.0,0.0,32.0,83.0,3.0,2.0,5.0,76.0,0.0,1.0,0.0,14.0,82.0,0.0,193.0,37.0,5.0,1.0,3.0,0.0,31.0,153.0,6.0,4.0,5.0
266,2.0,8.0,28.0,10.0,0.0,38.0,1.0,1.0,13.0,0.0,0.0,0.0,98.0,3.0,1.0,4.0,3.0,3.0,16.0,9.0,139.0,6.0,30.0,6.0,22.0,1.0,33.0,70.0,4.0,5.0,5.0,94.0,3.0,1.0,0.0,14.0,94.0,0.0,177.0,35.0,5.0,3.0,1.0,0.0,23.0,124.0,3.0,1.0,15.0
267,2.0,11.0,24.0,3.0,0.0,33.0,2.0,0.0,7.0,0.0,2.0,1.0,95.0,0.0,4.0,11.0,5.0,3.0,20.0,13.0,146.0,2.0,19.0,6.0,21.0,0.0,22.0,72.0,1.0,2.0,6.0,94.0,1.0,0.0,0.0,6.0,106.0,0.0,191.0,41.0,6.0,0.0,1.0,0.0,33.0,153.0,4.0,1.0,9.0
268,1.0,11.0,20.0,6.0,0.0,30.0,3.0,1.0,12.0,0.0,0.0,1.0,88.0,0.0,6.0,8.0,2.0,0.0,17.0,11.0,161.0,4.0,30.0,2.0,29.0,0.0,36.0,75.0,0.0,2.0,3.0,113.0,4.0,0.0,0.0,11.0,91.0,0.0,199.0,44.0,4.0,1.0,0.0,0.0,27.0,157.0,7.0,4.0,12.0
269,0.0,6.0,18.0,9.0,0.0,24.0,1.0,2.0,6.0,0.0,0.0,0.0,78.0,2.0,4.0,11.0,6.0,2.0,17.0,11.0,172.0,5.0,38.0,5.0,24.0,0.0,36.0,84.0,2.0,4.0,3.0,98.0,1.0,0.0,0.0,12.0,86.0,0.0,182.0,16.0,4.0,1.0,6.0,0.0,25.0,153.0,6.0,5.0,13.0
