,Bridge,Professional & Other Places,Furniture / Home Store,Residence,Place for Sports,Hotel,Vehicle-Related Place,Recycling Facility,Clothing & Jewelry,Neighborhood,Embassy / Consulate,Post Office,Vehicle Shop,Hardware Store,Religion & Spirituality,"History, Museum & Arts",Office,School,Smoke Shop,Indoor Entertainment,"Beauty, Cosmetology & Hairdressing",Electronics,Travel-Related Place,Rest Area,Government Building,General Education Place,Financial or Legal Service,Convention Center,Place for Socializing,Medical-Related Place,Alcoholic-Related Place,Transportation,Storage Facility,Paper / Office Supplies Store,Design Studio,Miscellaneous Shop,Shop Related to Entertainment,Newsstand,Bank,Funeral,Restaurant,"Store, Market & Fair",Pet-Related Place,Laundry Service,Outdoor Entertainment,Sporting Goods Shop,Factory,Food & Snack,Castle
1199,0.0,0.0,1.0,21.0,10.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,50.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,51.0,5.0,0.0,0.0,12.0,1.0,0.0,20.0,0.0
1200,1.0,0.0,2.0,20.0,12.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,32.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,7.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0
1201,0.0,0.0,0.0,21.0,13.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,0.0,39.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0
1202,0.0,0.0,0.0,19.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,43.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,4.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0
1203,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,34.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0
1204,0.0,0.0,0.0,16.0,6.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0
1205,1.0,0.0,0.0,14.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
1206,1.0,0.0,0.0,21.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
1207,2.0,0.0,0.0,20.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0
1208,2.0,0.0,0.0,19.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
1209,0.0,0.0,0.0,20.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
1210,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,0.0
1211,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0
1212,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1213,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1214,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1215,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
1216,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
1217,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1218,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
1219,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1220,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
1221,0.0,0.0,0.0,8.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0
1222,0.0,0.0,0.0,12.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0
1223,1.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,13.0,0.0,14.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0
1224,1.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,14.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0
1225,1.0,0.0,0.0,12.0,11.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,23.0,19.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0
1226,1.0,0.0,1.0,12.0,7.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,29.0,15.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0
1227,1.0,0.0,1.0,11.0,7.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,35.0,17.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0
1228,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,10.0,0.0,20.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0
1229,1.0,0.0,0.0,9.0,12.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,23.0,11.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,9.0,1.0,1.0,0.0,9.0,0.0,0.0,10.0,0.0
1230,1.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,16.0,12.0,0.0,6.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0,2.0,4.0,0.0,0.0,12.0,0.0
1231,0.0,1.0,0.0,3.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
1232,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0
1233,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0
1234,1.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,10.0,4.0,0.0,8.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0
1235,1.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,6.0,2.0,0.0,10.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,22.0,5.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0
1236,0.0,0.0,0.0,4.0,9.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,24.0,4.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0
1237,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,1.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,13.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0
1238,3.0,0.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,7.0,4.0,0.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0
1239,0.0,0.0,1.0,5.0,8.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,17.0,1.0,0.0,1.0,5.0,1.0,0.0,12.0,0.0
1240,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0
1241,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0
1242,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,4.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0
1243,3.0,0.0,1.0,10.0,7.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,14.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,4.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0
1244,1.0,0.0,0.0,10.0,7.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
1245,2.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,0.0,26.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,4.0,0.0,2.0,9.0,2.0,0.0,12.0,0.0
1246,1.0,0.0,0.0,12.0,25.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,7.0,1.0,36.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,60.0,3.0,0.0,1.0,11.0,1.0,0.0,21.0,0.0
1247,0.0,0.0,0.0,14.0,17.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,43.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,64.0,6.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0
1248,2.0,0.0,2.0,13.0,16.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,58.0,5.0,0.0,0.0,7.0,2.0,0.0,12.0,0.0
1249,1.0,0.0,1.0,19.0,8.0,1.0,2.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,1.0,1.0,0.0,6.0,0.0,0.0,15.0,0.0
1250,0.0,0.0,0.0,11.0,5.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,3.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0
1251,1.0,0.0,1.0,15.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,7.0,1.0,0.0,8.0,0.0
1252,3.0,0.0,0.0,12.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
1253,0.0,0.0,0.0,14.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
1254,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0
1255,0.0,1.0,0.0,12.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
1256,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
1257,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1258,0.0,0.0,0.0,16.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1259,2.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1260,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
1261,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1262,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1263,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1264,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1265,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1266,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
